#
#
# US Geological Survey
# retrieved: 2023-05-15 17:18:31 -04:00	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	411439104065401	15-060-20ccd01	GW	41.24414759	-104.1155079	S	NAD83	 5140	  5	NGVD29	10190015
USGS	411439104322101	15-064-27bbb01	GW	41.24414706	-104.539685	S	NAD83	 5679	 10	NGVD29	10190015
USGS	411440107114201	DIRTYMAN FORK WEST OF ENCAMPMENT, WYO	ST	41.2444066	-107.1956112	S	NAD83	 8150	 10	NGVD29	14050003
USGS	411441107344401	Cherokee Creek below BLM Road 3309, near Dad, WY	ST	41.2447222	-107.5788889	R	NAD83	 6640	 10	NGVD29	14050004
USGS	411441110284901	15-116-27cdd01	GW	41.24467118	-110.4809953	T	NAD83	 7298	 21	NAVD88	14040107
USGS	411443104070401	15-060-20ccc01	GW	41.24525869	-104.1182857	T	NAD83	 5138	 10	NGVD29	10190015
USGS	411444109482201	15-110-27cdc01	SP	41.24551476	-109.8048692	S	NAD83	 6455	 10	NGVD29	14040107
USGS	411445104555101	15-067-30ab 01	GW	41.2458135	-104.9313596	F	NAD83	 6448	 21	NAVD88	10190015
USGS	411445104560801	15-067-30ba 01	GW	41.24581355	-104.936082	F	NAD83	 6459	 21	NAVD88	10190015
USGS	411447105325701	15-073-26ba 01	GW	41.24636879	-105.549711	S	NAD83	 7320.00	  2	NGVD29	10180010
USGS	411448106401301	15-083-24dcd01	GW	41.24663309	-106.6708675	S	NAD83	 7210.00	10	NGVD29	10180002
USGS	411448106401701	15-083-24dcc01	GW	41.24663308	-106.6719787	S	NAD83	 7210.00	10	NGVD29	10180002
USGS	411448109054601	15N 104W 26BC 01	GW	41.24662859	-109.0967902	F	NAD83	 7421.00	200	NGVD29	14040105
USGS	411448110563702	15-120-27ca 02	GW	41.2466129	-110.9443473	F	NAD83				16010101
USGS	411449105345901	15-073-28aba01	GW	41.24692365	-105.5836008	S	NAD83	 7262.00	 20	NGVD29	10180010
USGS	411449110243501	15-115-29cca01	GW	41.246894	-110.4104368	M	NAD83	 7005	 21	NAVD88	14040107
USGS	411450104355301	15-065-24ddd01	GW	41.24725	-104.598	S	NAD83	 5822	  5	NGVD29	10190015
USGS	411450111024400	15-121-27da 01	GW	41.24716764	-111.0462954	S	NAD83				16010101
USGS	411452105072801	15-069-21dcc01	GW	41.24816667	-105.1249444	S	NAD83	 6668	 10	NGVD29	10190009
USGS	411453104065501	15-060-20cbd01	GW	41.2480364	-104.1157857	S	NAD83	 5145	  5	NGVD29	10190015
USGS	411453104552201	15-067-20ccc01	GW	41.2480357	-104.9233039	S	NAD83	 6415	 10	NGVD29	10190015
USGS	411453105073001	15-069-21dcc02	GW	41.24805556	-105.125	R	NAD83	 6668	 10	NGVD29	10190009
USGS	411453111014301	WASATCH CR AT BERGAN RANCH, NR EVANSTON, WYO	ST	41.2480011	-111.0293504	U	NAD83				16010101
USGS	411455105015201	15-068-20cdd01	GW	41.2485914	-105.0316399	S	NAD83	 6765	 10	NGVD29	10190015
USGS	411457104323401	15-064-21dac01	GW	41.249147	-104.5432962	S	NAD83	 5710	 10	NGVD29	10190015
USGS	411458104081901	15-061-24daa01	GW	41.2494253	-104.1391196	S	NAD83	 5200	 10	NGVD29	10190015
USGS	411458105013901	15-068-20dcd01	GW	41.24930556	-105.0275556	S	NAD83	 6765	 10	NGVD29	10190015
USGS	411458105324701	15-073-23dcc01	SP	41.24942434	-105.5469332	S	NAD83	 7320.00	 10	NGVD29	10180010
USGS	411459104220801	15-063-24dad01	GW	41.2497029	-104.369403	S	NAD83	 5550	  5	NGVD29	10190015
USGS	411459104221201	15-063-24dad02	GW	41.2498611	-104.3701111	S	NAD83	 5552	  5	NGVD29	10190015
USGS	411459104293401	15-064-24cad01	GW	41.24970267	-104.4932952	S	NAD83	 5679	 10	NGVD29	10190015
USGS	411500104282301	20-063-19cab01	GW	41.6871958	-104.4716283	T	NAD83	 4960.00	1	NGVD29	10180012
USGS	411501104052801	15-060-21caa02	GW	41.25030556	-104.0911944	S	NAD83	 5285	  5	NGVD29	10190015
USGS	411501104282401	20-063-19cab02	GW	41.6871958	-104.4716283	T	NAD83	 4960.00	1	NGVD29	10180012
USGS	411501110563701	15-120-27bd 01	GW	41.25022399	-110.9443474	F	NAD83	 6954	 21	NAVD88	16010101
USGS	411502104052901	15-060-21caa01	GW	41.25053638	-104.0918962	S	NAD83	 5284	  5	NGVD29	10190015
USGS	411502104072101	15-060-19dab01	GW	41.2505364	-104.123008	S	NAD83	 5155	  5	NGVD29	10190015
USGS	411502110185801	15-114-30cbc01	GW	41.24883929	-110.3137662	T	NAD83				14040107
USGS	411502110185802	15-114-30cbb02	GW	41.25050595	-110.3168219	T	NAD83	 6742	 21	NAVD88	14040107
USGS	411504104070501	15-060-20cbb01	GW	41.25109195	-104.1185635	F	NAD83	 5171	  5	NGVD29	10190015
USGS	411505104063001	15-060-20aac01	GW	41.2557222	-104.1050556	S	NAD83	 5312	  5	NGVD29	10190015
USGS	411505104072401	15-060-19adc01	GW	41.2513697	-104.1238414	S	NAD83	 5169	  5	NGVD29	10190015
USGS	411505105410401	15-074-22cda01	GW	41.25136599	-105.6849921	F	NAD83	 7175.00	 10	NGVD29	10180010
USGS	411505109305301	CURRANT CR NR MOUTH NR MCKINNON JUNCTION WY	ST	41.25135177	-109.5154162	U	NAD83				14040106
USGS	411506104070801	15-060-19add01	GW	41.25164749	-104.1193969	S	NAD83	 5169	  5	NGVD29	10190015
USGS	411506109355001	15-108-28cbb01	GW	41.25093418	-109.5976412	S	NAD83	 6120	 10	NGVD29	14040106
USGS	411508104111301	15-061-22bdd01	GW	41.25219444	-104.1868611	S	NAD83	 5177	  5	NGVD29	10190015
USGS	411510104443201	15-066-23ca 01	GW	41.2527576	-104.7427445	F	NAD83	 6021	 21	NAVD88	10190015
USGS	411510109373001	BUCKBOARD WASH AT MOUTH AT FLAMING GORGE RE WY	ST	41.2527394	-109.6256977	U	NAD83				14040106
USGS	411511104191501	15-062-21bdd01	GW	41.2530363	-104.3213463	F	NAD83	 5476	  5	NGVD29	10190015
USGS	411511105443901	15-074-19cac01	GW	41.25303145	-105.7447158	F	NAD83	 7206.00	 10	NGVD29	10180010
USGS	411512105305201	15-072-19cac01	GW	41.2533138	-105.5149879	S	NAD83	 7540.00	 10	NGVD29	10180010
USGS	411513104073001	15-060-19ac 01	GW	41.2535919	-104.1255082	F	NAD83	 5156	 21	NAVD88	10190015
USGS	411513111002002	15-120-30bb 02	GW	41.25355686	-111.0062943	F	NAD83				16010101
USGS	411513111002003	15-120-30bb 03	GW	41.25355686	-111.0062943	F	NAD83				16010101
USGS	411515104480801	15-066-20cab01	GW	41.25414657	-104.8027458	S	NAD83	 6116	 10	NGVD29	10190015
USGS	411515107401001	WILD COW C AT MOUTH NR BAGGS WY	ST	41.2541282	-107.6700699	U	NAD83				14050004
USGS	411516110500101	15-119-27bb 01	GW	41.25439147	-110.834343	F	NAD83				16010101
USGS	411518104072501	15-060-19aca01	GW	41.25498078	-104.1241193	S	NAD83	 5158	  5	NGVD29	10190015
USGS	411518104080301	15-060-19bbd01	GW	41.25498078	-104.134675	M	NAD83	 5160	  5	NGVD29	10190015
USGS	411519104193701	15-062-21bc 01	GW	41.25525848	-104.3274576	F	NAD83				10190015
USGS	411519105323601	15-073-23dba01	GW	41.25527778	-105.5434167	S	NAD83	 7370	  5	NAVD88	10180010
USGS	411520104233801	15-063-23ac 01	GW	41.2555361	-104.3944037	F	NAD83	 5579	 21	NAVD88	10190015
USGS	411520107205001	LOCO C NR MCCARY RANCH NR SAVERY WY	ST	41.25551758	-107.3478379	U	NAD83				14050003
USGS	411520107361601	15N 091W 23BD 01	GW	41.25551728	-107.6050679	F	NAD83	 6779.00	200	NGVD29	14050004
USGS	411520108580201	15N 103W 25BB 01	GW	41.25551726	-108.9678963	F	NAD83	 6948.00	200	NGVD29	14040105
USGS	411520109241701	15-106-30bac01	SP	41.25551839	-109.4026347	S	NAD83	 6610	 20	NGVD29	14040106
USGS	411520110333001	15-118-24bc 02	GW	41.2657813	-110.676559	F	NAD83	 7000.00	 20	NGVD29	14040108
USGS	411522104200401	15-062-20abd01	GW	41.25609179	-104.3349578	F	NAD83	 5492	  5	NGVD29	10190015
USGS	411522104243401	15-063-22aad01	GW	41.25605556	-104.4094167	5	NAD83	 5611	  5	NAVD88	10190015
USGS	411522107204201	SW87-6, LITTLE SAVERY CREEK ABOVE SAVERY CREEK	ST	41.2560731	-107.3456156	U	NAD83	 7080	 10	NGVD29	14050003
USGS	411522110333201	15-118-24bc 01	GW	41.26633689	-110.6771146	F	NAD83	 7012.00	  6	NGVD29	14040108
USGS	411523104105001	15-061-22aac01	GW	41.25636968	-104.181065	F	NAD83	 5181	 10	NGVD29	10190015
USGS	411523105420401	15-074-21acc01	GW	41.2563656	-105.7016592	F	NAD83	 7180.00	 10	NGVD29	10180010
USGS	411525106462901	15-083-19bca01	GW	41.2569093	-106.7753163	S	NAD83	 7138.00	10	NGVD29	10180002
USGS	411526104044601	15-060-22bbb01	GW	41.25741667	-104.0803611	S	NAD83	 5275	  5	NGVD29	10190015
USGS	411526110554701	BEAR RIVER AT HOSPITAL BRIDGE, NR EVANSTON, WY	ST	41.2571685	-110.930458	S	NAD83	 6810	 10	NGVD29	16010101
USGS	411527105002601	15-068-21aca01	GW	41.25748016	-105.0077503	F	NAD83	 6640	 10	NGVD29	10190015
USGS	411529104494301	15-067-24add01	GW	41.25803545	-104.8291353	S	NAD83	 6218	 20	NGVD29	10190015
USGS	411530104482601	15-066-20bbc01	GW	41.25825	-104.8072222	S	NAD83	 6132	 10	NGVD29	10190015
USGS	411531104194701	15-062-20aaa01  LC-4	GW	41.2587222	-104.3300556	S	NAD83	 5510	  5	NGVD29	10190015
USGS	411531110185701	15-114-30bbb01	GW	41.25717266	-110.3151552	T	NAD83				14040107
USGS	411532104193701	15-062-21bb 01	GW	41.2588695	-104.3274576	F	NAD83				10190015
USGS	411535104233501	15-063-14dcd01	GW	41.2597027	-104.3935704	S	NAD83	 5585	  5	NGVD29	10190015
USGS	411535104233601	15-063-14dcd02	GW	41.2598333	-104.3933333	S	NAD83	 5585	  5	NGVD29	10190015
USGS	411535105411801	15-074-22b  01	GW	41.25969914	-105.688881	M	NAD83	 7179.00	 10	NGVD29	10180010
USGS	411536104432301	15-066-24ba 01	GW	41.2599798	-104.7235775	F	NAD83	 5980	 21	NAVD88	10190015
USGS	411536105051901	15-069-23bad01	GW	41.25998027	-105.0891418	S	NAD83	 6920	 10	NGVD29	10190015
USGS	411536106464001	15-083-19bbb01	GW	41.2599648	-106.778372	S	NAD83	 7172.00	10	NGVD29	10180002
USGS	411537106472201	15-084-24baa01	GW	41.26024245	-106.7900392	S	NAD83	 7270.00	10	NGVD29	10180002
USGS	411539110575001	15-120-21cbd01	GW	41.2607794	-110.964626	M	NAD83				16010101
USGS	411541106373601	15-082-17ddd01	GW	41.2613557	-106.6272544	S	NAD83	 7080.00	 10	NGVD29	10180002
USGS	411541106413201	15-083-14dcc01	GW	41.2613548	-106.6928126	S	NAD83	 7163.00	.1	NGVD29	10180002
USGS	411542104311801	15-064-15ddd01	GW	41.2616469	-104.5221847	S	NAD83	 5770	 10	NGVD29	10190015
USGS	411543105043501	15-069-24bbb01	GW	41.26192466	-105.0769192	S	NAD83	 6901	 10	NGVD29	10190015
USGS	411543105072901	15-069-21abb01	GW	41.26192475	-105.125254	T	NAD83	 6719	 10	NGVD29	10190015
USGS	411543110231901	15-115-21cdb01	GW	41.26189427	-110.3893249	T	NAD83				14040107
USGS	411543110231902	15-115-21cdb02	GW	41.26189427	-110.3893249	T	NAD83	 6962	 21	NAVD88	14040107
USGS	411544104073001	15-060-18dbd01	GW	41.26220288	-104.1255082	S	NAD83	 5165	 10	NGVD29	10190015
USGS	411544104074901	15-060-18cad01	GW	41.26220288	-104.1307861	M	NAD83	 5160	  5	NGVD29	10190015
USGS	411544104584101	15-068-14ccc01	GW	41.26220228	-104.9785829	S	NAD83	 6633	0.5	NGVD29	10190015
USGS	411544110222901	15-115-22ccb01	GW	41.262172	-110.3921028	M	NAD83	 6966	 21	NAVD88	14040107
USGS	411544110573801	15-120-21cbd02	GW	41.2621683	-110.9604593	S	NAD83	 6770	 10	NGVD29	16010101
USGS	411547104505401	15-067-14ddd01	GW	41.2630354	-104.8488579	S	NAD83	 6255	 10	NGVD29	10190015
USGS	411547110333301	15-117-24cbd01	SP	41.2630041	-110.5598875	S	NAD83	 7340	 10	NGVD29	14040108
USGS	411548104514001	15-067-14ccd01	GW	41.2633132	-104.861636	S	NAD83	 6280	  5	NGVD29	10190015
USGS	411548105091601	15-069-18ddd01	GW	41.26331367	-105.1549773	S	NAD83	 6816	  2	NGVD29	10190009
USGS	411548110362701	MUDDY C NR PIEDMONT WY	ST	41.26328167	-110.6082229	U	NAD83				14040108
USGS	411549104281001	15-063-18dbd01	GW	41.2635914	-104.4699613	F	NAD83	 5675	  5	NGVD29	10190015
USGS	411549104281002	15-063-18dbd02	GW	41.2635914	-104.4699613	F	NAD83	 5677	  5	NGVD29	10190015
USGS	411550104494701	15-067-13dd 01	GW	41.2638687	-104.8302464	F	NAD83	 6178	 21	NAVD88	10190015
USGS	411550110495501	15-119-22CBB01	SP	41.2638359	-110.8326764	S	NAD83				16010101
USGS	411553104540201	15-067-16cca01	GW	41.26470214	-104.9010813	S	NAD83	 6384	0.5	NGVD29	10190015
USGS	411553110242001	BLACKS FORK AT MILLBURNE, WY	ST	41.2646719	-110.4062701	U	NAD83				14040107
USGS	411554104283201	15-063-18caa01	GW	41.26498028	-104.4760725	F	NAD83	 5682	  5	NGVD29	10190015
USGS	411554104490801	15-066-18cda01	GW	41.2649798	-104.819135	T	NAD83	 6145	 10	NGVD29	10190015
USGS	411554110573601	15-120-21bcd01	GW	41.26494609	-110.960737	S	NAD83	 6810.00	1	NGVD29	16010101
USGS	411554110591901	15-120-19adc01	GW	41.26494588	-110.9893494	S	NAD83	 6740.00	  1	NGVD29	16010101
USGS	411555105012601	15-068-17ddb01	GW	41.26525786	-105.0244175	S	NAD83	 6715	  5	NGVD29	10190015
USGS	411555105333701	15-073-15ddb01	GW	41.2652571	-105.5608223	F	NAD83	 7288.00	 10	NGVD29	10180010
USGS	411555106443501	ENCAMPMENT R AT BAGGOT BRIDGE NR ENCAMPMENT	ST	41.26524298	-106.743648	U	NAD83				10180002
USGS	411555110573301	15-120-21bdd01	GW	41.2648611	-110.9598611	S	NAD83	 6765	  5	NGVD29	16010101
USGS	411557104212201	15-062-18ddd01	GW	41.2658138	-104.356625	S	NAD83	 5479	  5	NGVD29	10190015
USGS	411558104111401	15-061-15bdd01	GW	41.26609175	-104.187732	M	NAD83	 5200	  5	NGVD29	10190015
USGS	411558106420401	15-083-14cbc01	GW	41.26625	-106.7010556	5	NAD83	 7170	 10	NAVD88	10180002
USGS	411558110500001	15-119-21add01	SP	41.2660581	-110.8340654	F	NAD83				16010101
USGS	411600106420601	15-083-14cbb01	GW	41.26652778	-106.7026389	S	NAD83	 7171	10	NAVD88	10180002
USGS	411600107375101	Wild Cow Creek at County Road 608, near Dad, WY	ST	41.26666667	-107.6308333	R	NAD83	 6490	 10	NGVD29	14050004
USGS	411600110241701	15-115-20caa01	GW	41.26661637	-110.4054368	T	NAD83				14040107
USGS	411600110243301	15-115-20cba01	GW	41.2666163	-110.4098814	T	NAD83	 6945	 21	NAVD88	14040107
USGS	411600110570001	EVANSTON 1 E	AT	41.2666128	-110.9507367	F	NAD83				16010101
USGS	411601104132401	15-061-17acc01	GW	41.26713889	-104.2235	S	NAD83	 5300	  5	NGVD29	10190015
USGS	411601105361101	15-073-17dcb01	GW	41.2669229	-105.6036012	S	NAD83	 7165.00	 10	NGVD29	10180010
USGS	411602107213201	SW87-13 UNNAMED CHANNEL AB LITTLE SAVERY CREEK	ST	41.26718417	-107.3595048	U	NAD83	 7140	 10	NGVD29	14050003
USGS	411603104170901	15-062-14bdc01	GW	41.26748059	-104.2863455	S	NAD83	 5472	  5	NGVD29	10190015
USGS	411603105361601	15-073-17dbb01	GW	41.26747845	-105.60499	F	NAD83	 7165.00	 10	NGVD29	10180010
USGS	411603105361602	15-073-17dbb02	GW	41.26747845	-105.60499	S	NAD83	 7165.00	 10	NGVD29	10180010
USGS	411603110563301	DUNCOMB HOLLOW AT EVANSTON, WYO	ST	41.2674462	-110.9432364	U	NAD83				16010101
USGS	411604104464401	15-066-16dbb02	GW	41.26769444	-104.77875	5	NAD83	 6074	  5	NAVD88	10190015
USGS	411604105153101	15-070-17db 01	GW	41.2677582	-105.2591473	F	NAD83	 7526	 21	NAVD88	10190015
USGS	411604105160601	15-070-17cb 01	GW	41.2677582	-105.2688698	F	NAD83	 7485	 21	NAVD88	10190015
USGS	411604105322701	15-073-14dac01	GW	41.26775746	-105.5413774	M	NAD83				10180010
USGS	411604105322702	15-073-14dac02	GW	41.26775746	-105.5413774	F	NAD83				10180010
USGS	411604105322703	15-073-14dac03	GW	41.26775746	-105.5413774	F	NAD83				10180010
USGS	411605104205201	15-062-17bcc01	GW	41.2679722	-104.3481667	S	NAD83	 5561	  5	NGVD29	10190015
USGS	411605104275201	15-063-18add01	GW	41.2683611	-104.4649167	S	NAD83	 5660	  5	NGVD29	10190015
USGS	411606104191501	15-062-16bda01	GW	41.26831385	-104.3213464	F	NAD83	 5512	  5	NGVD29	10190015
USGS	411606107362601	15-091-14cba01	GW	41.26829498	-107.6078457	S	NAD83	 6720.00	 20	NGVD29	14050004
USGS	411606110560301	15-120-22aa 01	GW	41.2682796	-110.9349028	F	NAD83				16010101
USGS	411607104205901	15-062-18ada01	GW	41.26859157	-104.350236	S	NAD83	 5465	  5	NGVD29	10190015
USGS	411607107213401	L SAVERY C NR MCCARY RANCH, WY	ST	41.26857305	-107.3600604	U	NAD83				14050003
USGS	411608104060101	15-060-17ada01	GW	41.26888889	-104.1003611	S	NAD83	 5307	  5	NGVD29	10190015
USGS	411608104463701	15-066-16dbb01	GW	41.2688686	-104.7774675	S	NAD83	 6071	 10	NGVD29	10190015
USGS	411608105055601	15-069-15daa01	GW	41.26888889	-105.0988333	S	NAD83	 6922	 10	NGVD29	10190015
USGS	411608107354601	15N 091W 14DB 01	GW	41.26885057	-107.5967343	F	NAD83	 6776.00	200	NGVD29	14050004
USGS	411608107373701	15-091-15cb 01	GW	41.26885047	-107.6275686	S	NAD83				14050004
USGS	411608110582001	15-120-20abd01	GW	41.2683333	-110.9730556	S	NAD83	 6820	  5	NGVD29	16010101
USGS	411609105325501	15-073-14caa01	GW	41.26914617	-105.5491553	F	NAD83	 7320.00	 10	NGVD29	10180010
USGS	411609110205101	15-115-23bdd01	GW	41.26911687	-110.3482122	M	NAD83	 6822	 21	NAVD88	14040107
USGS	411610104140601	15-061-18ada01	GW	41.26941667	-104.2351111	S	NAD83	 5395	  5	NGVD29	10190015
USGS	411610108013801	15N 094W 18CC 01	GW	41.26940586	-108.0278614	F	NAD83	 6870.00	200	NGVD29	14050003
USGS	411611104073201	15-060-18abd01	GW	41.26970276	-104.1260639	S	NAD83	 5174	 10	NGVD29	10190015
USGS	411612110472801	15-119-24bba01	SP	41.26980845	-110.7915637	S	NAD83	 7377	 10	NGVD29	14040108
USGS	411612110575501	15-120-21bba01	GW	41.2697222	-110.9638889	S	NAD83	 6733	  5	NGVD29	16010101
USGS	411613104275701	15-063-18ad 01	GW	41.270258	-104.46635	F	NAD83	 5660	  5	NGVD29	10190015
USGS	411613104284001	15-063-18bac01	GW	41.27025798	-104.4782948	F	NAD83	 5687	  5	NGVD29	10190015
USGS	411614110202801	15-115-23abd01	GW	41.2705833	-110.34125	5	NAD83	 6807	  5	NAVD88	14040107
USGS	411614110204801	15-115-23bad01	GW	41.27050577	-110.3473788	S	NAD83	 6900.00	 20	NGVD29	14040107
USGS	411615104373401	15-065-14bda01	GW	41.27081324	-104.6266312	F	NAD83	 5858	  5	NGVD29	10190015
USGS	411616105340001	15-073-15bdd01	GW	41.2710902	-105.5672113	S	NAD83	 7254.00	 10	NGVD29	10180010
USGS	411617104451101	15-066-15adb01	GW	41.27144444	-104.7531667	S	NAD83	 6042	  5	NGVD29	10190015
USGS	411617110202801	15-115-23aac01	GW	41.27133916	-110.341823	M	NAD83	 6804	 21	NAVD88	14040107
USGS	411617110572301	15-120-16dcc01	GW	41.271335	-110.9571259	S	NAD83	 6862.00	1	NGVD29	16010101
USGS	411618104073501	15-060-18dbb01	GW	41.26594444	-104.1268611	S	NAD83	 5165	  5	NGVD29	10190015
USGS	411618104073801	15-060-18abb01	GW	41.27164717	-104.1277306	M	NAD83	 5180	  5	NGVD29	10190015
USGS	411618108574000	SALT WELLS CR AB GAP CR NEAR SOUTH BAXTER WY	ST	41.2716285	-108.961785	U	NAD83				14040105
USGS	411618108574001	SALT WELLS C AB GAP C NR S BAXTER WY	ST	41.2716285	-108.961785	F	NAD83				14040105
USGS	411619110563001	ROCKY MOUNTAIN DITCH AT EVANSTON, WYO	ST-DCH	41.27189067	-110.9424031	U	NAD83				16010101
USGS	411619110563701	15-120-15cd 01	GW	41.27189065	-110.9443477	F	NAD83	 6769	 21	NAVD88	16010101
USGS	411620105065301	15-069-15bcb01	GW	41.27220237	-105.1152538	F	NAD83	 6772	 10	NGVD29	10190015
USGS	411620105360101	15-073-17acd01	GW	41.27220068	-105.6008233	S	NAD83	 7170.00	 5.	NGVD29	10180010
USGS	411621105072901	15-069-16acb01	GW	41.2725	-105.1260556	S	NAD83	 6782	 10	NGVD29	10190015
USGS	411621105073401	15-069-16acb02	GW	41.2724722	-105.1259722	S	NAD83	 6782	 10	NGVD29	10190015
USGS	411622108583501	DANS CREEK NR SOUTH BAXTER WY	ST	41.27273965	-108.9770633	U	NAD83				14040105
USGS	411623104074001	15-060-07dcc01	GW	41.27427778	-104.12825	S	NAD83	 5180	  5	NGVD29	10190015
USGS	411623110221801	15-115-16dcd01	GW	41.27300549	-110.3807136	S	NAD83	 6922	 10	NGVD29	14040107
USGS	411625108284501	15-098-18   01	SP	41.2735733	-108.4798256	S	NAD83				14040109
USGS	411628104151401	15-062-12ddd01	GW	41.27442498	-104.2544003	S	NAD83	 5432	  5	NGVD29	10190015
USGS	411628104493101	15-066-18bb 01	GW	41.27438889	-104.8251667	S	NAD83	 6180	 10	NGVD29	10190015
USGS	411628110225801	15-115-21abb01	GW	41.27439436	-110.3834915	T	NAD83	 6929	 21	NAVD88	14040107
USGS	411630104542401	15-067-17aa 01	GW	41.2749798	-104.9071925	F	NAD83	 6434	 21	NAVD88	10190015
USGS	411630105065001	15-069-15bb 01	GW	41.2749801	-105.1144204	F	NAD83	 6784	 21	NAVD88	10190015
USGS	411630105153101	15-070-17ab 01	GW	41.2749803	-105.2591472	F	NAD83	 7604	 21	NAVD88	10190015
USGS	411630105335001	15-073-15baa01	GW	41.2749791	-105.5644335	F	NAD83				10180010
USGS	411630108574001	GAP C AB SALT WELLS C NR SOUTH BAXTER	ST	41.27496187	-108.961785	U	NAD83				14040105
USGS	411630108574801	GAP C AT MOUTH NR S BAXTER WY	ST	41.27496187	-108.9640073	U	NAD83				14040105
USGS	411631104242801	15-063-10ddd01	GW	41.275258	-104.408293	S	NAD83	 5623	  5	NGVD29	10190015
USGS	411632104274801	15-063-08ccc01	GW	41.27566667	-104.4634444	S	NAD83	 5658	  5	NGVD29	10190015
USGS	411634105043701	15-069-13bbb01	GW	41.27609115	-105.0774748	S	NAD83	 6900	 10	NGVD29	10190015
USGS	411634105321101	15-073-13bbb01	GW	41.2760907	-105.5369327	F	NAD83	 7385.00	 10	NGVD29	10180010
USGS	411634105323701	15-073-14aba01	GW	41.27609059	-105.5441551	F	NAD83	 7312.00	 10	NGVD29	10180010
USGS	411634107222901	SW87-7, UNNAMED CHANNEL ABOVE LITTLE SAVERY CREEK	ST	41.276073	-107.3753386	U	NAD83	 7220	 10	NGVD29	14050003
USGS	411635105062401	15-069-15abb01	GW	41.27636897	-105.107198	S	NAD83	 6857	 10	NGVD29	10190015
USGS	411635105333601	15-073-15aab01	GW	41.27636805	-105.5605445	F	NAD83	 7272.00	 10	NGVD29	10180010
USGS	411636110185601	SMITHS F AB MOUNTAIN VIEW, WY	ST	41.27661718	-110.3162665	U	NAD83				14040107
USGS	411637104201101	15-062-08dc 01	GW	41.2769248	-104.3369024	T	NAD83	 5550	 10	NGVD29	10190015
USGS	411637107165201	SW87-11, EAST FORK SAVERY CREEK	ST	41.27690628	-107.2817246	U	NAD83	 7240	 10	NGVD29	14050003
USGS	411638104243001	15-063-10dd 01	GW	41.27720245	-104.4088487	F	NAD83	 5625	 21	NAVD88	10190015
USGS	411638105314001	15-073-12dcc01	GW	41.27725	-105.5276944	5	NAD83	 7427	  5	NAVD88	10180010
USGS	411638107165301	SW87-10, NORTH FORK SAVERY CREEK	ST	41.27718406	-107.2820024	U	NAD83	 7240	 10	NGVD29	14050003
USGS	411639105042601	15-069-12ccd01	GW	41.27748	-105.0744191	F	NAD83	 6884	 20	NGVD29	10190015
USGS	411639105065401	15-069-10ccc01	GW	41.27748008	-105.1155316	S	NAD83	 6787	 10	NGVD29	10190015
USGS	411639105340801	15-073-10cdd01	GW	41.27747897	-105.5694336	S	NAD83	 7242	  5	NGVD29	10180010
USGS	411639106491301	15-084-10ddc01	GW	41.27746408	-106.8208739	S	NAD83	 7260.00	 10	NGVD29	10180002
USGS	411639107161701	DIRTYMAN F SAVERY C AT MOUTH NR BAGGS, WY	ST	41.2774618	-107.272002	U	NAD83				14050003
USGS	411639107165301	NF SAVERY C NR SAVERY, WY	ST	41.2774618	-107.2820023	U	NAD83				14050003
USGS	411639108564401	DRY CANYON AT MOUTH NR SOUTH BAXTER WY	ST	41.27746186	-108.9462289	U	NAD83				14040105
USGS	411640104564201	15-068-12ddd01	GW	41.2777576	-104.9455267	S	NAD83	 6537	  5	NGVD29	10190015
USGS	411641105343701	15-073-09ddd01	GW	41.27803437	-105.5774893	S	NAD83	 7215.00	 10	NGVD29	10180010
USGS	411641109054801	15-104-14cd 01	GW	41.27801779	-109.0973457	T	NAD83	 7488	 21	NAVD88	14040105
USGS	411641110125302	15-114-18dad02	GW	41.2780062	-110.2987657	F	NAD83				14040107
USGS	411641110175301	15-114-18dad01	GW	41.2780062	-110.2987657	M	NAD83				14040107
USGS	411642110200701	15-115-13cbc01	GW	41.27828368	-110.3359895	M	NAD83				14040107
USGS	411643107161701	EF SAVERY C AT MOUTH NR BAGGS, WY	ST	41.2785729	-107.272002	U	NAD83				14050003
USGS	411643110231601	15-115-16c  01	SP	41.278561	-110.3884917	T	NAD83	 6890	 10	NGVD29	14040107
USGS	411643110583401	15-120-17bdd01	GW	41.27855708	-110.976849	S	NAD83	 6710	 10	NGVD29	16010101
